respondent_id,age_group,gender,occupation,city_tier,monthly_income,income_range,education_level,fitness_goal,fitness_level,workout_frequency,workout_consistency,daily_steps,sleep_hours,sleep_quality,stress_level,diet_quality,water_intake,health_concern_level,medical_fitness_goal,uses_fitness_app,uses_wearable,past_smartwatch_owner,digital_adoption_level,trust_in_health_data,privacy_concern_level,app_notification_preference,pref_sleep_tracking,pref_stress_monitoring,pref_hydration_reminder,pref_heart_rate,pref_diet_suggestion,pref_workout_plan,pref_personalized_report,battery_life_importance,design_importance,brand_preference,monthly_health_spend,preferred_price_range,willingness_to_pay,payment_preference,discount_sensitivity,subscription_willingness,purchase_intention,likely_to_purchase,upgrade_intention,family_influence,social_media_influence,referrals_made,health_concern_score,fitness_readiness_score,lifestyle_risk_score,digital_adoption_score,price_sensitivity_score,purchase_potential_score,engagement_score,sleep_stress_risk_category,budget_segment,customer_value_segment,feedback_text
FT101581,25-34,Female,Working Professional,Tier 2,74400.0,50K-1L,Graduate,Better Sleep,Intermediate,2,Medium,4800,7.0,Average,Medium,Average,2.3,Medium,No,No,Yes,Yes,Low,High,Low,Minimal,No,No,Yes,No,No,Yes,Yes,Medium,Low,Budget / Value,2210.0,3K-6K,4500,Full Payment,Medium,Yes,3,Yes,Yes,Medium,High,1,48.1,39.3,51.8,41.5,71.9,52.7,31.4,Moderate,Budget,Medium Value,"Design is decent, battery is average, app could improve a little."
FT101582,25-34,Female,Self-Employed,Tier 2,29400.0,25K-50K,High School,Weight Loss,Intermediate,2,Medium,3800,7.2,Poor,Low,Average,1.4,Low,No,Yes,Yes,Yes,Medium,High,Low,Moderate,Yes,Yes,Yes,Yes,Yes,Yes,Yes,High,Medium,No Preference,1140.0,3K-6K,5000,Full Payment,Medium,No,4,Yes,Yes,High,Medium,2,52.7,31.0,51.7,73.9,72.4,66.9,81.9,Moderate,Mid-Range,Medium Value,"Affordable, lightweight and the companion app is very beginner friendly."
FT101583,18-24,Male,Student,Tier 1,38800.0,25K-50K,Post Graduate,Better Sleep,Beginner,2,Medium,6100,6.3,Poor,High,Poor,0.5,Low,No,No,Yes,No,High,High,Medium,Minimal,Yes,Yes,No,No,Yes,Yes,No,High,Medium,No Preference,740.0,6K-10K,6000,Full Payment,Low,No,4,Yes,No,Medium,Low,5,78.9,32.0,83.9,64.6,55.5,64.0,43.8,High,Mid-Range,Medium Value,The personalized health reports keep me motivated to stay consistent.
FT101584,25-34,Male,Self-Employed,Tier 1,131800.0,1L-2L,Graduate,General Fitness,Intermediate,3,Medium,6600,6.2,Poor,Medium,Average,2.4,High,No,Yes,Yes,No,Medium,High,Medium,Minimal,Yes,No,Yes,Yes,No,No,No,Low,High,Budget / Value,2430.0,6K-10K,6900,Full Payment,High,No,4,Yes,Yes,Low,Medium,0,62.4,39.4,63.3,74.9,80.1,67.9,58.1,High,Mid-Range,Medium Value,Step counting is accurate and syncing with the app is fast and seamless.
FT101585,45-54,Female,Working Professional,Tier 3,38700.0,25K-50K,Diploma,Muscle Gain,Advanced,4,High,8100,5.6,Poor,High,Good,2.1,High,No,No,Yes,No,Low,Medium,High,Moderate,Yes,Yes,No,Yes,No,Yes,No,Low,High,Budget / Value,590.0,< 3K,2300,Full Payment,High,Yes,1,No,Yes,Low,Low,1,65.9,56.5,54.5,35.6,83.7,11.5,40.6,High,Budget,Low Value,"Too expensive for the features offered, the price could be lower."
FT101586,25-34,Female,Working Professional,Tier 1,114200.0,1L-2L,Graduate,General Fitness,Beginner,3,Medium,7600,5.7,Poor,High,Poor,2.7,High,No,Yes,No,No,High,High,Low,Moderate,Yes,Yes,Yes,Yes,Yes,No,No,High,Low,No Preference,2930.0,6K-10K,9100,EMI,Medium,Yes,4,Yes,No,High,High,3,79.2,41.2,74.6,74.1,60.3,67.7,73.4,High,Mid-Range,Medium Value,The personalized health reports keep me motivated to stay consistent.
FT101587,25-34,Male,Working Professional,Tier 2,76900.0,50K-1L,Graduate,General Fitness,Beginner,0,Low,2700,7.3,Average,Medium,Average,2.3,Medium,No,Yes,No,No,High,High,Medium,Moderate,Yes,Yes,Yes,Yes,Yes,No,No,Medium,High,No Preference,3380.0,3K-6K,4100,Full Payment,Low,Yes,2,No,No,Medium,High,2,58.7,19.8,57.6,65.5,54.3,33.8,70.4,Moderate,Budget,Low Value,"Too expensive for the features offered, the price could be lower."
FT101588,18-24,Male,Self-Employed,Tier 2,39000.0,25K-50K,High School,Weight Loss,Intermediate,6,High,9300,5.8,Poor,High,Good,2.7,High,No,Yes,No,Yes,High,High,Medium,Frequent,Yes,No,Yes,No,Yes,Yes,Yes,Medium,Low,Budget / Value,1460.0,3K-6K,4900,Full Payment,Medium,Yes,3,No,No,Medium,Medium,0,66.3,63.7,53.7,57.4,73.2,34.9,74.5,High,Budget,Low Value,"Design is decent, battery is average, app could improve a little."
FT101589,18-24,Female,Student,Tier 3,12200.0,< 25K,Diploma,Weight Loss,Beginner,1,Low,6800,5.6,Poor,High,Average,2.9,High,Yes,No,No,No,High,Medium,Medium,Frequent,Yes,No,No,No,No,No,No,Low,High,Budget / Value,300.0,< 3K,2400,Full Payment,Medium,No,2,No,No,High,Medium,0,75.2,26.5,78.7,38.9,82.0,29.1,35.9,High,Budget,Low Value,The battery drains too quickly and charging takes very long.
FT101590,18-24,Male,Student,Tier 2,23800.0,< 25K,Graduate,General Fitness,Intermediate,4,High,5700,6.7,Average,Medium,Average,1.1,Low,No,Yes,No,No,Medium,High,High,Frequent,No,No,Yes,No,No,No,Yes,Medium,High,Premium / Trusted,1420.0,3K-6K,4900,Full Payment,High,Yes,3,Yes,Yes,Low,Medium,5,47.5,52.4,45.9,44.7,98.0,53.4,57.2,Moderate,Budget,Medium Value,"I love the sleep tracking, it is accurate and easy to understand."
FT101591,18-24,Male,Working Professional,Tier 3,67100.0,50K-1L,Post Graduate,General Fitness,Beginner,1,Low,800,6.3,Poor,Medium,Poor,3.0,High,No,Yes,No,No,High,High,High,Moderate,Yes,Yes,No,Yes,Yes,No,Yes,High,Low,Premium / Trusted,3140.0,6K-10K,7300,Full Payment,Low,No,4,Yes,No,High,High,1,79.7,12.1,78.3,58.4,46.1,60.3,67.9,High,Mid-Range,Medium Value,"The watch is okay, does the basic job of counting steps."
FT101592,45-54,Male,Homemaker,Tier 1,25500.0,25K-50K,Graduate,Muscle Gain,Beginner,2,Medium,6200,6.7,Average,Medium,Good,2.0,Medium,No,Yes,Yes,Yes,Medium,High,Low,Moderate,No,Yes,Yes,No,No,Yes,No,Low,High,Budget / Value,530.0,3K-6K,4600,Full Payment,High,Yes,4,Yes,Yes,Medium,Medium,2,43.5,31.3,42.7,66.9,86.4,58.4,62.3,Moderate,Budget,Medium Value,Heart rate monitoring feels reliable and the hydration reminders really help.
FT101593,25-34,Male,Student,Tier 3,15700.0,< 25K,Graduate,Weight Loss,Intermediate,3,Medium,5200,5.9,Poor,Medium,Good,2.7,High,Yes,Yes,No,No,Medium,Low,High,Moderate,Yes,Yes,No,Yes,Yes,No,No,Medium,Low,Premium / Trusted,140.0,3K-6K,3900,Full Payment,Medium,Yes,3,No,Yes,High,Medium,1,55.1,40.4,55.3,48.1,78.0,37.4,60.0,High,Budget,Low Value,"Average experience overall, nothing special but works fine."
FT101594,35-44,Female,Working Professional,Tier 3,43800.0,25K-50K,Graduate,Weight Loss,Advanced,6,High,7700,6.4,Average,Low,Good,3.1,Medium,No,Yes,No,No,Medium,Medium,High,Moderate,No,No,Yes,Yes,No,No,No,High,Low,Budget / Value,760.0,3K-6K,3800,Full Payment,Low,Yes,2,No,No,Medium,High,1,23.3,71.3,30.7,46.3,55.3,33.7,50.8,Low,Budget,Low Value,The app keeps crashing and the notifications are unreliable.
FT101595,35-44,Female,Working Professional,Tier 2,58600.0,50K-1L,Graduate,Weight Loss,Beginner,1,Low,5700,7.2,Average,Medium,Poor,3.1,Medium,No,No,No,No,Medium,Low,Medium,Moderate,No,No,Yes,No,Yes,Yes,No,Medium,Low,Premium / Trusted,2060.0,6K-10K,6300,Full Payment,High,No,3,No,No,High,Medium,0,61.4,30.2,68.5,29.3,88.1,42.9,34.1,Moderate,Mid-Range,Low Value,I am worried about my health data privacy and how it is stored.
FT101596,18-24,Female,Student,Tier 2,18000.0,< 25K,High School,General Fitness,Advanced,4,High,7100,6.0,Average,Low,Good,2.4,Low,No,Yes,No,No,Medium,Low,High,Moderate,No,Yes,No,No,No,No,No,High,Medium,Budget / Value,300.0,< 3K,2300,Full Payment,Medium,No,2,No,Yes,Medium,Medium,1,31.3,57.4,27.7,47.5,67.4,32.5,46.9,Low,Budget,Low Value,Customer support was slow and the device disconnects from the app often.
FT101597,18-24,Female,Working Professional,Tier 1,75900.0,50K-1L,Graduate,Weight Loss,Beginner,4,High,5100,6.5,Average,Medium,Average,2.4,Medium,Yes,No,Yes,No,High,High,Medium,Minimal,No,No,Yes,No,No,No,Yes,Low,Low,No Preference,1820.0,6K-10K,8100,EMI,Low,No,3,No,No,Low,High,1,44.8,46.2,42.9,79.1,45.3,49.1,40.3,Moderate,Mid-Range,Medium Value,The battery drains too quickly and charging takes very long.
FT101598,35-44,Male,Homemaker,Tier 2,21700.0,< 25K,Post Graduate,Weight Loss,Beginner,1,Low,7600,5.8,Poor,Medium,Average,3.0,Medium,No,Yes,No,Yes,High,Medium,High,Frequent,Yes,No,No,Yes,No,Yes,Yes,Medium,High,Budget / Value,1450.0,3K-6K,4000,Full Payment,Medium,Yes,4,Yes,Yes,High,Medium,5,70.8,30.9,69.1,58.3,73.5,57.3,70.5,High,Budget,Medium Value,"Average experience overall, nothing special but works fine."
FT101599,18-24,Male,Working Professional,Tier 1,134400.0,1L-2L,Post Graduate,Muscle Gain,Beginner,1,Low,1200,5.0,Poor,Medium,Poor,1.1,High,No,Yes,Yes,No,High,Medium,High,Moderate,Yes,Yes,Yes,Yes,Yes,Yes,No,High,Medium,Budget / Value,8690.0,6K-10K,7800,Full Payment,Medium,Yes,3,No,No,Medium,Medium,0,74.4,11.7,81.9,81.5,63.3,50.9,80.2,High,Mid-Range,Medium Value,"Great value for money, the app is smooth and the design looks premium."
FT101600,45-54,Male,Working Professional,Tier 1,77200.0,50K-1L,Post Graduate,Stress Management,Beginner,0,Low,2800,5.1,Poor,High,Poor,1.5,High,No,No,No,No,Low,Medium,High,Moderate,Yes,Yes,No,Yes,No,No,No,Low,High,No Preference,3100.0,6K-10K,6900,Full Payment,Medium,Yes,2,No,No,Low,Low,0,87.9,17.3,87.6,12.5,62.6,34.1,28.2,High,Mid-Range,Low Value,Hard to set up for beginners and too many confusing notifications.
FT101601,18-24,Male,Student,Tier 3,8000.0,< 25K,High School,Stress Management,Intermediate,6,High,6200,5.7,Poor,High,Average,2.1,High,No,Yes,No,No,Low,Medium,Low,Moderate,Yes,No,Yes,No,No,No,No,Medium,Medium,Budget / Value,1410.0,< 3K,2300,Full Payment,Low,Yes,4,Yes,No,High,Medium,2,73.7,57.8,64.1,32.8,59.2,54.0,46.1,High,Budget,Medium Value,Heart rate readings feel inaccurate during workouts and the strap is uncomfortable.
FT101602,35-44,Male,Working Professional,Tier 1,114400.0,1L-2L,Graduate,General Fitness,Beginner,1,Low,4600,6.6,Average,Medium,Average,2.3,Medium,No,No,No,No,High,High,High,Moderate,No,Yes,No,No,No,No,Yes,High,Medium,No Preference,2630.0,6K-10K,7500,Full Payment,High,Yes,2,No,No,Medium,High,1,61.3,26.9,62.2,53.1,84.8,21.2,38.2,Moderate,Mid-Range,Low Value,The app keeps crashing and the notifications are unreliable.
FT101603,35-44,Male,Working Professional,Tier 2,67300.0,50K-1L,Graduate,Better Sleep,Beginner,4,High,6200,6.7,Poor,Medium,Good,2.1,High,No,Yes,Yes,Yes,Medium,Medium,Low,Moderate,Yes,No,Yes,Yes,No,Yes,No,Medium,Medium,Budget / Value,3280.0,3K-6K,4900,Full Payment,High,Yes,3,No,Yes,Low,Low,0,52.6,35.5,46.6,69.0,90.2,42.1,67.3,High,Budget,Low Value,I am worried about my health data privacy and how it is stored.
FT101604,18-24,Male,Student,Tier 1,26100.0,25K-50K,Diploma,Muscle Gain,Beginner,2,Medium,6700,6.2,Poor,High,Poor,2.0,High,No,Yes,No,No,High,High,High,Moderate,Yes,Yes,No,Yes,Yes,Yes,No,Medium,High,Budget / Value,1670.0,3K-6K,4000,Full Payment,High,Yes,3,No,No,High,High,1,82.0,32.1,82.6,69.9,93.7,51.4,71.9,High,Budget,Medium Value,Sleep tracking data seems wrong and the design feels cheap.
FT101605,18-24,Male,Student,Tier 1,20800.0,< 25K,Diploma,Muscle Gain,Intermediate,3,Medium,6300,5.0,Poor,High,Good,2.4,Medium,Yes,No,No,No,Medium,Medium,Low,Minimal,Yes,No,Yes,No,No,No,Yes,High,Medium,Premium / Trusted,1180.0,6K-10K,6700,Full Payment,Medium,No,3,No,No,Medium,Medium,2,67.2,40.5,65.3,34.4,64.2,38.2,28.9,High,Mid-Range,Low Value,"The watch is okay, does the basic job of counting steps."
FT101606,55+,Female,Homemaker,Tier 1,30600.0,25K-50K,Post Graduate,Weight Loss,Advanced,5,High,10900,6.2,Poor,High,Average,2.3,High,No,No,No,No,Low,Medium,Medium,Minimal,No,Yes,Yes,Yes,No,No,No,High,Medium,No Preference,1400.0,3K-6K,4600,Full Payment,Low,No,3,No,No,Medium,Low,1,72.4,75.4,66.7,20.0,53.8,38.8,23.9,High,Budget,Low Value,I am worried about my health data privacy and how it is stored.
FT101607,18-24,Female,Working Professional,Tier 1,67800.0,50K-1L,Graduate,Weight Loss,Beginner,4,High,6600,6.0,Poor,High,Poor,3.2,High,Yes,No,Yes,Yes,High,High,High,Minimal,Yes,Yes,Yes,Yes,Yes,Yes,No,High,Low,Budget / Value,3960.0,6K-10K,6900,Full Payment,Medium,No,3,No,Yes,High,High,2,76.6,35.9,76.4,61.5,66.1,39.7,51.2,High,Mid-Range,Low Value,"Design is decent, battery is average, app could improve a little."
FT101608,25-34,Female,Self-Employed,Tier 2,54000.0,50K-1L,Graduate,General Fitness,Beginner,0,Low,800,6.4,Poor,Medium,Poor,2.8,Medium,No,Yes,No,No,High,High,Medium,Moderate,No,Yes,No,No,Yes,Yes,Yes,Medium,Medium,Budget / Value,400.0,< 3K,2600,Full Payment,High,Yes,3,No,No,Medium,High,2,80.2,13.1,81.2,58.5,90.8,48.2,63.6,High,Budget,Medium Value,Customer support was slow and the device disconnects from the app often.
FT101609,25-34,Female,Student,Tier 3,8500.0,< 25K,Diploma,Weight Loss,Advanced,5,High,8900,6.8,Good,Medium,Good,2.2,Low,No,Yes,No,No,Medium,High,Medium,Moderate,No,Yes,Yes,Yes,No,No,Yes,High,Medium,Premium / Trusted,210.0,3K-6K,4600,Full Payment,High,No,3,No,No,Low,Low,0,24.6,72.7,31.6,52.2,87.2,45.1,61.4,Low,Budget,Medium Value,"Design is decent, battery is average, app could improve a little."
FT101610,18-24,Female,Working Professional,Tier 2,69800.0,50K-1L,Graduate,Stress Management,Beginner,1,Low,3600,4.8,Poor,High,Good,2.0,High,No,Yes,Yes,Yes,Medium,Low,Medium,Minimal,Yes,Yes,No,No,Yes,Yes,No,High,Low,No Preference,3780.0,6K-10K,6800,Full Payment,Medium,No,4,Yes,No,Low,Medium,2,73.9,18.5,76.0,72.0,59.3,72.5,61.3,High,Mid-Range,Medium Value,The personalized health reports keep me motivated to stay consistent.
FT101611,35-44,Male,Self-Employed,Tier 3,22800.0,< 25K,High School,General Fitness,Intermediate,3,Medium,3000,5.1,Poor,High,Poor,2.3,Medium,No,No,No,No,Low,Medium,Medium,Minimal,Yes,Yes,No,No,No,Yes,No,High,Medium,Premium / Trusted,750.0,3K-6K,3700,Full Payment,Medium,No,3,No,No,Medium,Medium,1,82.2,30.8,80.1,17.2,75.1,46.6,22.9,High,Budget,Medium Value,Customer support was slow and the device disconnects from the app often.
FT101612,35-44,Female,Working Professional,Tier 2,42300.0,25K-50K,High School,Weight Loss,Intermediate,3,Medium,4400,6.9,Poor,Medium,Average,2.3,Medium,Yes,No,Yes,Yes,Medium,Low,High,Frequent,No,No,Yes,Yes,No,No,No,High,High,Premium / Trusted,750.0,6K-10K,6500,Full Payment,Medium,No,2,No,Yes,Medium,High,5,65.2,37.0,58.0,49.4,66.9,30.1,43.9,High,Mid-Range,Low Value,Customer support was slow and the device disconnects from the app often.
FT101613,25-34,Male,Working Professional,Tier 2,67200.0,50K-1L,Graduate,Weight Loss,Advanced,5,High,7200,6.0,Poor,Medium,Average,4.3,High,No,Yes,No,No,Low,Medium,High,Minimal,Yes,Yes,No,Yes,Yes,No,No,High,Medium,Budget / Value,3400.0,3K-6K,5400,Full Payment,Medium,No,2,No,No,Low,Low,0,54.2,56.1,54.2,40.8,59.2,28.9,50.4,High,Mid-Range,Low Value,"Reasonable device for the price, a few features could be better."
FT101614,35-44,Male,Working Professional,Tier 1,79500.0,50K-1L,Diploma,Weight Loss,Beginner,2,Medium,8000,7.8,Average,Medium,Average,1.1,High,No,No,No,No,Medium,High,Medium,Moderate,No,No,No,No,Yes,No,Yes,High,Medium,Budget / Value,3240.0,3K-6K,4700,Full Payment,High,Yes,1,No,No,High,Medium,1,51.3,39.0,60.3,27.0,81.3,12.3,29.0,Moderate,Budget,Low Value,"Too expensive for the features offered, the price could be lower."
FT101615,18-24,Male,Student,Tier 1,40100.0,25K-50K,Post Graduate,General Fitness,Beginner,1,Low,5400,5.4,Poor,Medium,Average,1.6,High,No,Yes,No,No,High,High,High,Moderate,No,Yes,No,Yes,No,Yes,No,High,Medium,Budget / Value,1560.0,3K-6K,4800,Full Payment,High,Yes,2,No,No,Low,Medium,1,72.2,19.6,68.4,61.9,89.3,21.8,60.5,High,Budget,Low Value,I am worried about my health data privacy and how it is stored.
FT101616,18-24,Male,Student,Tier 3,13500.0,< 25K,Graduate,Weight Loss,Beginner,0,Low,2400,6.9,Average,High,Good,1.4,Medium,No,Yes,No,No,High,High,Medium,Moderate,No,No,No,No,Yes,Yes,No,Medium,High,Budget / Value,360.0,< 3K,2500,Full Payment,Low,Yes,3,No,Yes,Low,Medium,0,64.1,12.1,56.1,58.6,59.0,38.9,55.1,High,Budget,Low Value,"The watch is okay, does the basic job of counting steps."
FT101617,25-34,Male,Self-Employed,Tier 2,37800.0,25K-50K,High School,Muscle Gain,Beginner,2,Medium,6000,6.1,Average,Medium,Poor,2.5,Medium,Yes,Yes,Yes,No,High,Medium,High,Minimal,Yes,Yes,No,Yes,Yes,Yes,Yes,Medium,Medium,No Preference,460.0,3K-6K,4200,Full Payment,Low,Yes,3,No,No,Low,Medium,0,59.7,34.4,68.4,89.6,51.9,51.7,76.1,Moderate,Budget,Medium Value,"Design is decent, battery is average, app could improve a little."
FT101618,55+,Female,Homemaker,Tier 2,16800.0,< 25K,High School,General Fitness,Beginner,2,Medium,1500,7.3,Good,Low,Poor,2.5,Low,No,No,No,No,Low,Medium,High,Moderate,No,Yes,No,No,Yes,No,No,Low,Low,Premium / Trusted,860.0,3K-6K,4400,Full Payment,High,No,2,No,No,Low,Medium,1,33.9,33.7,41.8,14.6,90.3,19.2,24.7,Low,Budget,Low Value,Hard to set up for beginners and too many confusing notifications.
FT101619,18-24,Female,Self-Employed,Tier 3,22300.0,< 25K,Graduate,Muscle Gain,Advanced,4,High,6400,6.5,Poor,Low,Poor,1.8,Medium,Yes,Yes,No,No,Medium,High,Medium,Minimal,Yes,Yes,Yes,No,Yes,No,No,High,High,No Preference,390.0,< 3K,2500,Full Payment,Medium,No,4,Yes,No,Low,High,5,52.5,53.3,50.4,55.5,71.7,59.9,55.6,Moderate,Budget,Medium Value,Step counting is accurate and syncing with the app is fast and seamless.
FT101620,18-24,Female,Self-Employed,Tier 1,59800.0,50K-1L,High School,Medical / Recovery,Beginner,4,High,8100,5.9,Poor,High,Good,3.0,High,Yes,No,No,No,Medium,Medium,Medium,Moderate,Yes,No,No,Yes,No,Yes,No,High,Medium,Premium / Trusted,2620.0,6K-10K,6300,Full Payment,Low,No,2,No,No,Low,Low,1,60.9,42.0,54.2,26.9,52.3,33.6,33.3,High,Mid-Range,Low Value,"The watch is okay, does the basic job of counting steps."
FT101621,25-34,Female,Student,Tier 3,12100.0,< 25K,Diploma,Better Sleep,Beginner,3,Medium,6600,6.3,Average,High,Average,2.6,High,No,No,Yes,No,Medium,High,Low,Moderate,No,Yes,No,Yes,No,Yes,Yes,Low,High,Budget / Value,290.0,3K-6K,3900,Full Payment,Low,No,4,Yes,No,Medium,Medium,3,66.6,48.6,62.6,54.4,56.8,65.8,47.2,High,Budget,Medium Value,"Average experience overall, nothing special but works fine."
FT101622,35-44,Male,Working Professional,Tier 1,104900.0,1L-2L,Graduate,Muscle Gain,Beginner,2,Medium,4200,5.5,Poor,High,Poor,3.1,High,Yes,Yes,Yes,Yes,Medium,Low,High,Moderate,Yes,No,Yes,Yes,Yes,Yes,Yes,High,Medium,Premium / Trusted,2290.0,6K-10K,9900,Full Payment,Low,No,4,Yes,Yes,Medium,High,1,83.9,17.9,83.2,66.7,47.1,56.2,75.1,High,Mid-Range,Medium Value,Comfortable to wear all day and the stress tracking is genuinely useful.
FT101623,18-24,Male,Working Professional,Tier 3,26300.0,25K-50K,Diploma,General Fitness,Beginner,2,Medium,5100,6.5,Average,Medium,Good,3.3,High,Yes,Yes,No,No,Medium,High,Low,Moderate,Yes,Yes,Yes,Yes,No,Yes,Yes,High,High,Premium / Trusted,810.0,3K-6K,4600,Full Payment,Medium,No,4,Yes,No,Low,Medium,2,46.1,33.8,46.2,52.5,79.3,67.5,70.1,Moderate,Budget,Medium Value,Heart rate monitoring feels reliable and the hydration reminders really help.
FT101624,25-34,Female,Self-Employed,Tier 1,75200.0,50K-1L,Graduate,Stress Management,Intermediate,3,Medium,6900,6.3,Average,Medium,Average,0.6,Low,No,Yes,Yes,Yes,High,High,Low,Frequent,Yes,No,Yes,No,No,No,Yes,High,Low,Budget / Value,3600.0,3K-6K,5800,Full Payment,Low,Yes,4,Yes,No,High,High,1,52.2,45.8,54.4,84.6,47.7,59.5,75.5,Moderate,Mid-Range,Medium Value,The personalized health reports keep me motivated to stay consistent.
FT101625,35-44,Male,Homemaker,Tier 1,27300.0,25K-50K,Graduate,Better Sleep,Beginner,3,Medium,6300,6.4,Average,Medium,Average,2.8,Medium,No,Yes,Yes,Yes,High,Medium,Medium,Moderate,Yes,Yes,Yes,Yes,No,Yes,No,High,High,No Preference,540.0,3K-6K,4600,Full Payment,High,Yes,4,Yes,No,High,High,1,55.3,40.2,47.2,78.2,94.3,64.8,74.8,Moderate,Budget,Medium Value,"It works as expected, neither impressed nor disappointed so far."
FT101626,25-34,Male,Working Professional,Tier 2,48700.0,25K-50K,High School,General Fitness,Intermediate,5,High,10000,4.2,Poor,High,Poor,1.3,High,No,Yes,No,No,Low,High,High,Minimal,Yes,Yes,Yes,Yes,No,No,No,Medium,Low,No Preference,630.0,3K-6K,4100,Full Payment,Medium,No,3,No,No,Medium,Low,0,83.1,55.9,70.4,43.2,61.2,48.7,51.3,High,Budget,Medium Value,"Reasonable device for the price, a few features could be better."
FT101627,18-24,Male,Student,Tier 1,24900.0,< 25K,Post Graduate,Weight Loss,Intermediate,4,High,8000,6.0,Average,Medium,Good,2.5,Medium,No,Yes,No,No,High,High,Medium,Moderate,Yes,No,No,No,Yes,No,No,Medium,Medium,No Preference,800.0,3K-6K,4400,Full Payment,High,Yes,4,Yes,No,Medium,Medium,0,40.3,53.3,37.2,70.3,92.4,61.4,59.2,Moderate,Budget,Medium Value,The battery drains too quickly and charging takes very long.
FT101628,18-24,Female,Self-Employed,Tier 3,32500.0,25K-50K,Graduate,Stress Management,Beginner,1,Low,5000,6.4,Poor,High,Average,2.2,High,Yes,No,No,No,Medium,High,Low,Moderate,No,Yes,No,No,No,No,Yes,Medium,Low,Premium / Trusted,1360.0,3K-6K,4600,Full Payment,Medium,Yes,4,Yes,No,Low,Low,3,81.4,23.2,82.6,35.0,66.2,59.9,31.8,High,Budget,Medium Value,"Design is decent, battery is average, app could improve a little."
FT101629,25-34,Female,Working Professional,Tier 2,73900.0,50K-1L,Graduate,Weight Loss,Intermediate,3,Medium,9400,6.4,Poor,High,Poor,2.3,High,No,Yes,Yes,No,High,High,Low,Minimal,Yes,Yes,Yes,Yes,Yes,No,Yes,High,High,No Preference,3620.0,6K-10K,6200,Full Payment,High,Yes,4,Yes,No,Medium,High,5,83.8,47.7,79.7,88.1,83.7,64.0,75.5,High,Mid-Range,Medium Value,Comfortable to wear all day and the stress tracking is genuinely useful.
FT101630,25-34,Male,Working Professional,Tier 1,48700.0,25K-50K,High School,Stress Management,Beginner,2,Medium,6700,5.8,Poor,High,Poor,1.3,High,No,Yes,Yes,No,High,High,Low,Frequent,No,Yes,Yes,Yes,No,No,No,High,High,Budget / Value,1770.0,3K-6K,4100,Full Payment,Medium,No,3,No,No,Medium,High,3,87.0,28.5,74.1,93.0,67.9,52.3,78.4,High,Budget,Medium Value,"The watch is okay, does the basic job of counting steps."
FT101631,45-54,Female,Working Professional,Tier 1,72300.0,50K-1L,Graduate,Weight Loss,Beginner,2,Medium,8300,6.1,Poor,Medium,Poor,3.1,High,No,No,Yes,No,High,Medium,Medium,Minimal,No,No,No,Yes,Yes,No,Yes,Medium,Medium,No Preference,2210.0,6K-10K,6500,Full Payment,Medium,No,3,No,Yes,Medium,High,2,73.0,30.4,73.0,62.8,67.1,49.6,38.8,High,Mid-Range,Medium Value,"The watch is okay, does the basic job of counting steps."
FT101632,35-44,Male,Working Professional,Tier 3,45500.0,25K-50K,Diploma,Weight Loss,Advanced,5,High,7300,6.9,Poor,High,Average,1.3,High,No,No,No,No,Low,Medium,High,Frequent,Yes,Yes,Yes,Yes,No,No,No,High,High,No Preference,730.0,< 3K,2100,Full Payment,High,No,2,No,No,Low,Low,0,71.2,61.2,56.9,13.2,87.1,29.2,39.8,High,Budget,Low Value,I am worried about my health data privacy and how it is stored.
FT101633,35-44,Male,Working Professional,Tier 2,82000.0,50K-1L,Graduate,Stress Management,Advanced,4,High,4500,6.6,Poor,Medium,Poor,2.9,High,No,No,No,No,Medium,High,High,Moderate,Yes,Yes,No,Yes,Yes,No,Yes,Medium,Low,Budget / Value,2030.0,3K-6K,5400,Full Payment,Medium,No,3,No,Yes,Low,High,2,67.4,47.4,61.9,34.5,64.5,39.1,44.5,High,Mid-Range,Low Value,Heart rate readings feel inaccurate during workouts and the strap is uncomfortable.
